pl_name,stars,moons,disc_year,orbital period,radius,mass,equilibrium temp,solar radius,solar mass,rotational velocity,distance,gaia magnitude
Kepler-141 c,1,0,2014,7.010606,1.41,2.57,738,0.79,1,,301.183,13.4205
Kepler-1410 b,1,0,2016,60.866168,1.78,3.82,290,0.6,0.63,,367,15.9484
Kepler-1411 b,1,0,2016,86.1150888,2.82,8.35,441,0.92,0.95,,1660.48,15.7709
Kepler-1412 b,1,0,2016,3.6146051,0.83,0.498,1397,1.27,1.06,,755.678,13.1928
Kepler-1413 b,1,0,2016,13.1829642,1.82,3.97,661,0.8,0.84,,1167.49,16.2846
Kepler-1414 b,1,0,2016,3.51576315,1.23,2.04,1033,0.75,0.8,,570.835,14.8607
Kepler-1415 b,1,0,2016,0.63642408,1.29,2.21,1846,0.84,0.89,,1043.56,15.7209
Kepler-1416 b,1,0,2016,1.49514952,0.88,0.615,1870,1.15,1.09,,949.59,14.226
Kepler-1417 b,1,0,2016,20.3505213,1,0.972,695,1.02,1.02,,991.845,13.8576
Kepler-1418 b,1,0,2016,22.4764425,1.66,3.39,419,0.72,0.77,,499,15.2813
Kepler-1419 b,1,0,2016,42.5215895,2.86,8.55,510,1.01,1.01,,1498.58,15.7181
Kepler-142 b,1,0,2014,2.024152,1.99,4.62,1597,1.27,0.99,,548.686,13.197
Kepler-142 c,1,0,2014,4.761702,2.86,8.55,1201,1.27,0.99,,548.686,13.197
Kepler-142 d,1,0,2014,41.809118,2.16,5.31,582,1.27,0.99,,548.686,13.197
Kepler-1420 b,1,0,2016,6.69960006,1.28,2.18,806,0.79,0.82,,1054.37,15.8488
Kepler-1421 b,1,0,2016,6.9131112,0.93,0.749,1209,1.42,1.25,,783.401,12.7261
Kepler-1422 b,1,0,2016,18.6051942,2.02,4.74,833,1.23,1.15,,2465.84,15.6194
Kepler-1423 b,1,0,2016,23.955378,1.06,1.2,741,0.75,0.79,,449,14.5581
Kepler-1424 b,1,0,2016,29.6091744,1.16,1.65,629,1.07,1.02,,661.421,13.5925
Kepler-1425 b,1,0,2016,14.4541302,0.94,0.779,676,0.95,0.97,,863.873,13.5629
Kepler-1426 b,1,0,2016,14.2563227,1.56,3.05,797,1.02,1.02,,1697.81,15.1663
Kepler-1427 b,1,0,2016,0.96897238,1.1,1.37,1844,1.01,1.01,,1220,15.4816
Kepler-1428 b,1,0,2016,10.67607169,1.64,3.33,1049,1.36,1.28,,1530.32,13.5234
Kepler-1429 b,1,0,2016,4.48487493,1.29,2.21,1199,1.07,1.05,,1214.09,14.8316
Kepler-143 b,1,0,2014,16.007583,2.41,6.39,838,1.36,1.06,,809.467,13.7057
Kepler-143 c,1,0,2014,27.082511,3.37,11.3,703,1.36,1.06,,809.467,13.7057
Kepler-1430 b,1,0,2016,2.46050993,1.18,1.76,969,0.72,0.77,,875.523,15.2824
Kepler-1431 b,1,0,2016,5.86601526,1.47,2.76,1064,1.03,1.03,,1623.24,15.2711
Kepler-1432 b,1,0,2016,23.9109011,2.22,5.56,709,1.13,1.09,,2171.87,15.3702
Kepler-1433 b,1,0,2016,4.13592271,1.56,3.05,1226,1.19,1.14,,1328,
Kepler-1434 b,1,0,2016,8.05333618,1.11,1.41,1320,2.04,1.47,,775.529,12.0421
Kepler-1435 b,1,0,2016,4.45343281,0.86,0.566,1331,1.32,1.21,,704.211,12.8692
Kepler-1436 b,1,0,2016,9.705716,1.31,2.27,1001,1.09,1.06,,2530.62,14.9099
Kepler-1437 b,1,0,2016,10.9295461,1.37,2.45,770,0.9,0.93,,2101.69,15.6607
Kepler-1438 b,1,0,2016,2.31942009,0.94,0.779,1490,0.96,0.97,,1154.13,14.861
Kepler-1439 b,1,0,2016,8.07392849,1.46,2.73,420,0.43,0.46,,225.393,16.0979
Kepler-144 b,1,0,2014,5.885273,1.33,2.33,1253,1.24,1.15,,384.917,11.9438
Kepler-144 c,1,0,2014,10.104665,1.35,2.39,1046,1.24,1.15,,384.917,11.9438
Kepler-1440 b,1,0,2016,39.859484,1.26,2.13,597,0.96,0.98,,1115.35,14.1018
Kepler-1441 b,1,0,2016,39.4419839,1.31,2.27,682,1,1,,1110.48,14.2567
Kepler-1442 b,1,0,2016,81.4162941,3.93,14.7,522,1.44,1.34,,608.68,12.0303
Kepler-1443 b,1,0,2016,2.41811321,0.97,0.871,1602,1.27,1.19,14.7,593.646,12.212
Kepler-1444 b,1,0,2016,33.42035034,2.18,5.39,581,1.05,1.03,,319.675,12.2578
Kepler-1445 b,1,0,2016,10.60052251,0.96,0.84,987,1.26,1.13,3.4,506.357,12.4184
Kepler-1446 b,1,0,2016,0.68996783,0.82,0.477,1539,0.75,0.81,,152.075,12.4086
Kepler-1447 b,1,0,2016,56.6747285,2.9,8.75,522,0.95,0.97,,890.296,14.6643
Kepler-1448 b,1,0,2016,12.27065865,1.61,3.22,811,0.93,0.95,,768.903,14.3796
Kepler-1449 b,1,0,2016,13.2274528,1.68,3.46,867,1.1,1.08,,2006.48,15.0306
Kepler-145 b,1,0,2013,22.951,2.65,37.1,873,1.85,1.32,,566.85,11.8746
Kepler-145 c,1,0,2013,42.882,4.32,79.4,709,1.85,1.32,,566.85,11.8746
Kepler-1450 b,1,0,2016,54.5094166,1.71,3.57,308,0.68,0.71,,505.829,15.4892
Kepler-1451 b,1,0,2016,35.622233,3.35,11.2,523,0.99,1,,1058.72,15.2999
Kepler-1452 b,1,0,2016,42.913751,2.7,7.75,810,2.06,1.41,,996.32,13.0714
Kepler-1453 b,1,0,2016,47.1611696,2.67,7.61,503,0.94,0.97,,1196.04,15.5278
Kepler-1454 b,1,0,2016,47.0319479,1.88,4.19,492,0.86,0.9,,780.566,14.8994
Kepler-1455 b,1,0,2016,49.276764,2.16,5.31,298,0.6,0.62,,357.621,15.8657
Kepler-1456 b,1,0,2016,18.1373829,1.14,1.55,433,0.62,0.64,,370.312,15.445
Kepler-1457 b,1,0,2016,51.1110243,1.99,4.62,478,1.01,1.01,,889.885,14.0283
Kepler-1458 b,1,0,2016,47.9872764,2.76,8.05,493,0.94,0.96,,544.45,14.1996
Kepler-1459 b,1,0,2016,62.8691611,1.36,2.42,349,0.74,0.78,,455.479,14.5519
Kepler-146 b,1,0,2014,31.158799,3.71,13.3,639,1.21,1.1,,716.797,13.8031
Kepler-146 c,1,0,2014,76.732171,3.13,9.96,473,1.21,1.1,,716.797,13.8031
Kepler-1460 b,1,0,2016,29.9633247,1.96,4.5,391,0.67,0.7,,553.218,15.9191
Kepler-1461 b,1,0,2016,29.3494775,2.03,4.78,451,0.74,0.79,,679.106,15.6949
Kepler-1462 b,1,0,2016,65.6488341,3.82,14,390,1,1,,1017.82,15.8562
Kepler-1463 b,1,0,2016,25.15864,1.86,4.12,619,0.95,0.96,,1687.47,15.7236
Kepler-1464 b,1,0,2016,31.7785901,1.66,3.39,564,1.01,1.02,,1151.73,14.1296
Kepler-1464 c,1,0,2016,5.32786292,1,0.972,1023,1.01,1.02,,1151.73,14.1296
Kepler-1465 b,1,0,2016,31.8277111,1.77,3.78,668,0.71,0.75,,359.497,14.42
Kepler-1466 b,1,0,2016,31.1750448,1.55,3.02,585,1.02,1.01,,631.949,13.8694
Kepler-1467 b,1,0,2016,47.0569043,3.3,10.9,411,0.82,0.86,,852.888,15.5207
Kepler-1468 b,1,0,2016,8.23984869,1.73,3.64,1093,1.05,1.04,,1899.24,14.9515
Kepler-1468 c,1,0,2016,3.54553021,1.15,1.6,1448,1.05,1.04,,1899.24,14.9515
Kepler-1468 d,1,0,2021,19.59059906,3.332,11.1,819,1.5,1.07,,1899.24,14.9515
Kepler-1469 b,1,0,2016,21.8635301,2.8,8.25,551,0.89,0.92,,1159.3,15.9891
Kepler-147 b,1,0,2014,12.610584,1.53,2.96,953,1.47,1.14,,1042.02,13.9151
Kepler-147 c,1,0,2014,33.416423,2.43,6.48,689,1.47,1.14,,1042.02,13.9151
Kepler-1470 b,1,0,2016,16.2950903,1.07,1.24,574,0.76,0.8,,590.601,15.0436
Kepler-1471 b,1,0,2016,3.63899398,1.41,2.57,1238,0.93,0.95,,978.678,15.246
Kepler-1471 c,1,0,2023,11.6044881,1.88,4.19,841,1.17,0.93,,978.678,15.246
Kepler-1472 b,1,0,2016,38.1312831,1.9,4.27,613,1.25,1.16,,1479.14,14.5898
Kepler-1473 b,1,0,2016,14.4273551,1.19,1.81,783,1.09,1.09,,652.253,13.3679
Kepler-1474 b,1,0,2016,36.4333452,2.16,5.31,561,1.04,1.04,,1180.9,15.2172
Kepler-1475 b,1,0,2016,82.177374,2.92,8.85,441,1.28,1.18,,1568.38,15.2775
Kepler-1476 b,1,0,2016,10.35863224,1.67,3.43,860,0.96,0.98,,1002.74,15.4086
Kepler-1477 b,1,0,2016,11.55530021,1.18,1.76,674,0.78,0.81,3.3,680.828,14.5763
Kepler-1478 b,1,0,2016,26.0840594,1.73,3.64,598,1.06,1.04,,1845.58,15.3994
Kepler-1479 b,1,0,2016,14.53261362,1.83,4.01,746,0.98,0.99,,728.668,13.7331
Kepler-148 b,1,0,2014,1.729366,1.8,3.89,1284,0.85,0.86,,791.163,15.3362
Kepler-148 c,1,0,2014,4.180043,3.6,12.6,957,0.85,0.86,,791.163,15.3362
Kepler-148 d,1,0,2016,51.84688575,8.68,56.3,413,0.81,0.86,,791.163,15.3362
Kepler-1480 b,2,0,2016,22.12679948,1.67,3.43,721,0.81,0.85,,500.892,14.4824
Kepler-1481 b,1,0,2016,5.94220998,1.23,2.04,797,0.75,0.8,,459.076,14.7429
Kepler-1482 b,1,0,2016,12.25383217,1.01,1.01,678,0.84,0.88,,567.556,13.7295
Kepler-1483 b,1,0,2016,9.5085156,1.52,2.92,1131,1.4,1.25,,1273.78,14.4231
Kepler-1484 b,1,0,2016,30.4549136,2.11,5.1,624,0.92,0.94,,2879.83,15.2474
Kepler-1485 b,1,0,2016,19.9157725,1.47,2.76,728,1.12,1.11,,615.66,13.1796
Kepler-1486 b,1,0,2016,54.6495759,2.32,5.99,538,1.12,1.08,,1769.14,15.2937
Kepler-1487 b,1,0,2016,7.31946363,2.13,5.18,1682,1.63,1.38,,1014.62,13.4508
Kepler-1487 c,1,0,2023,35.8007112,7.97,48.7,991,3.96,1.8,,1014.62,13.4508
Kepler-1488 b,1,0,2016,39.8189932,1.86,4.12,650,1.31,1.05,,905.825,13.0767
Kepler-1488 c,1,0,2021,6.15826988,1.652,3.37,1212,1.52,1,,905.825,13.0767
Kepler-1489 b,1,0,2016,82.294751,1.77,3.78,400,0.9,0.93,,1283.05,14.8084
Kepler-149 b,1,0,2014,29.198943,4.21,16.5,540,0.95,0.92,,571.034,14.0194
Kepler-149 c,1,0,2014,55.328328,1.61,3.22,436,0.95,0.92,,571.034,14.0194
Kepler-149 d,1,0,2014,160.018032,3.96,14.9,306,0.95,0.92,,571.034,14.0194
Kepler-1490 b,1,0,2016,92.4362973,3.04,9.48,348,0.87,0.9,,862.92,15.4179
Kepler-1491 b,1,0,2016,16.5861762,1.51,2.89,821,0.99,1,,2065.59,15.5695
Kepler-1491 c,1,0,2023,61.569765,2.44,6.53,530,1.39,0.99,,2065.59,15.5695
Kepler-1492 b,1,0,2016,16.75255007,1.49,2.83,801,0.72,0.77,,331.553,14.4962
Kepler-1493 b,1,0,2016,15.0217983,1.41,2.57,874,1.29,1.06,,555.051,13.5532
Kepler-1494 b,1,0,2016,91.080482,3.07,9.64,415,0.94,0.96,,1285.48,15.217
Kepler-1495 b,1,0,2016,85.273256,2.94,8.96,443,1.04,1.03,,1355.54,15.6247
Kepler-1496 b,1,0,2016,64.6588017,2.22,5.56,535,1.27,1.18,,1307.66,14.6819
Kepler-1497 b,1,0,2016,8.74199772,1.66,3.39,924,0.95,0.96,,1122,15.3761
Kepler-1498 b,1,0,2016,48.051405,1.33,2.33,564,0.81,0.86,,740,15.0997
Kepler-1499 b,1,0,2016,44.2008,1.19,1.81,409,0.78,0.82,,309.869,13.5155
Kepler-15 b,1,0,2011,4.942782,10.76,209.76,1251,0.99,1.02,2,739.412,13.7136
Kepler-150 b,1,0,2014,3.428054,1.25,2.1,1131,0.94,0.94,,891.092,14.9743
Kepler-150 c,1,0,2014,7.381998,3.69,13.2,876,0.94,0.94,,891.092,14.9743
Kepler-150 d,1,0,2014,12.56093,2.79,8.2,734,0.94,0.94,,891.092,14.9743
Kepler-150 e,1,0,2014,30.826557,3.12,9.91,544,0.94,0.94,,891.092,14.9743
Kepler-150 f,1,0,2017,637.2093,3.64,12.9,,0.91,0.97,,891.092,14.9743
Kepler-1500 b,1,0,2016,15.0330105,1.2,1.87,928,1,1,,1217.82,14.5804
Kepler-1501 b,1,0,2016,14.5564533,1.56,3.05,787,1.3,1.2,,749.06,13.6458
Kepler-1502 b,1,0,2016,41.7083629,3.18,10.2,608,1.72,1.44,,1514.02,14.0931
Kepler-1503 b,1,0,2016,96.16987,2.27,5.77,321,0.74,0.77,,1225.57,15.7862
Kepler-1504 b,1,0,2016,82.304003,2.13,5.18,485,0.81,0.85,,2435.94,15.6311
Kepler-1505 b,1,0,2016,30.8609366,0.93,0.749,525,0.86,0.93,,495.148,12.9258
Kepler-1506 b,1,0,2016,14.0329154,1.32,2.3,783,0.93,0.95,,2366.02,15.6243
Kepler-1507 b,1,0,2016,16.0506213,0.84,0.52,630,0.85,0.89,,320.478,13.1038
Kepler-1508 b,1,0,2016,20.7056504,1.33,2.33,967,1.22,1.14,,1260.28,14.3466
Kepler-1509 b,1,0,2016,25.4338197,1.85,4.08,667,0.99,1,,2002.96,15.3316
Kepler-151 b,1,0,2014,15.228958,3.06,9.59,639,0.83,0.87,,649.919,14.7189
Kepler-151 c,1,0,2014,24.674612,2.09,5.02,544,0.83,0.87,,649.919,14.7189
Kepler-1510 b,1,0,2016,84.703921,3.36,11.2,537,1.28,1.19,,1696.25,15.1424
Kepler-1511 b,1,0,2016,23.2382792,1.68,3.46,903,1.29,1.17,,1475.6,13.5024
Kepler-1512 b,1,0,2016,20.35972599,1.18,1.76,322,0.67,0.73,,162,13.2634
Kepler-1513 b,1,0,2016,160.8842,8.594,48.30992,346,0.95,0.94,,349.247,12.9559
Kepler-1513 c,1,0,2023,841.4,11,84.54236,,0.95,0.94,,349.247,12.9559
Kepler-1514 b,1,0,2016,217.83184,12.42,1678.1424,388,1.29,1.2,,397.292,11.8292
Kepler-1514 c,1,0,2020,10.514181,1.176,1.74,1066,1.29,1.2,,397.292,11.8292
Kepler-1515 b,1,0,2016,214.3114164,9.55,66.2,380,1.41,1.3,,539.321,11.9975
Kepler-1516 b,1,0,2016,7.25931979,1.75,3.71,967,1.07,1.04,,1358.95,14.4469
Kepler-1517 b,1,0,2016,5.54608367,9.76,68.7,2336,1.95,1.58,,847.299,12.1739
Kepler-1518 b,1,0,2016,5.11177904,3.05,9.53,1351,1.88,1.54,,903.51,13.2803
Kepler-1518 c,1,0,2023,9.6310258,2.9,8.75,1094,1.34,1.06,,903.51,13.2803
Kepler-1519 b,1,0,2016,240.7989397,7.06,39.6,342,0.91,0.94,,1441.63,14.8034
Kepler-152 b,1,0,2014,18.207973,2.79,8.2,551,0.72,0.83,,441.09,14.2437
Kepler-152 c,1,0,2014,88.255055,2.39,6.3,326,0.72,0.83,,441.09,14.2437
Kepler-1520 b,1,0,2016,0.65355357,5.77,28.1,1437,0.71,0.76,,607.917,15.6932
Kepler-1521 b,1,0,2016,47.14840805,2.5,6.8,391,0.76,0.81,,206.983,12.8476
Kepler-1522 b,1,0,2016,1.84788917,1.73,3.64,1374,0.93,0.96,,814.125,14.1963
Kepler-1523 b,1,0,2016,0.93875077,1.58,3.12,1676,0.96,0.97,,865.596,14.8369
Kepler-1524 b,1,0,2016,70.9674603,3.54,12.3,438,1.25,1.17,,381.773,12.7003
Kepler-1525 b,1,0,2016,2.41660118,0.91,0.693,1343,1.04,1.07,,382.989,12.6919
Kepler-1526 b,1,0,2016,3.908632,2.43,6.48,787,0.69,0.73,,555.574,15.6551
Kepler-1527 b,1,0,2016,160.129918,4.77,20.4,450,1.32,1.21,,1842.13,15.0782
Kepler-1528 b,1,0,2016,1.79111021,1.46,2.73,1549,1.03,1.03,,817.534,14.4764
Kepler-1529 b,1,0,2016,5.33905686,2.1,5.06,817,0.77,0.81,,661.014,15.3885
Kepler-153 b,1,0,2014,18.870227,2.92,8.85,621,0.89,0.83,,459.368,14.2493
Kepler-153 c,1,0,2014,46.90232,2.53,6.94,458,0.89,0.83,,459.368,14.2493
Kepler-1530 b,1,0,2016,2.5904434,1.64,3.33,1484,0.88,0.92,,489.876,14.0055
Kepler-1530 c,1,0,2016,5.3227406,1.65,3.36,1167,0.88,0.92,,489.876,14.0055
Kepler-1530 d,1,0,2021,9.20761013,3.279,10.8,972,1.3,1.02,,489.876,14.0055
Kepler-1531 b,1,0,2016,1.13854338,1.11,1.41,2537,1.27,1.16,,666.334,13.1712
Kepler-1532 b,1,0,2016,1.09366356,1.35,2.39,1681,0.88,0.91,,798.246,14.8028
Kepler-1533 b,1,0,2016,308.5471,3.46,11.8,330,1.51,1.31,,966.801,13.1678
Kepler-1534 b,1,0,2016,5.71668872,1.89,4.23,955,0.86,0.9,,1107,16.2352
Kepler-1535 b,1,0,2016,138.9442,2.55,7.04,384,1.11,1.08,,897.733,14.1798
Kepler-1536 b,1,0,2016,364.758031,3.14,10,166,0.67,0.71,,387.248,15.1407
Kepler-1537 b,1,0,2016,1.4444538,1.18,1.76,1800,0.77,0.81,,517.292,14.5457
Kepler-1538 b,1,0,2016,175.138819,2.82,8.35,346,1.03,1.03,,1125.3,15.2279
Kepler-1539 b,1,0,2016,133.3036741,2.7,7.75,301,0.8,0.84,,748.326,15.3085
Kepler-154 b,1,0,2014,33.040532,2.26,5.73,561,1,0.98,,915.212,14.5121
Kepler-154 c,1,0,2014,62.303276,2.95,9.01,454,1,0.98,,915.212,14.5121
Kepler-154 d,1,0,2016,20.54981883,3.84,14.1,657,0.98,0.98,,915.212,14.5121
Kepler-154 e,1,0,2016,3.93276465,1.5,2.86,1140,0.98,0.98,,915.212,14.5121
Kepler-154 f,1,0,2016,9.91935684,1.5,2.86,838,0.98,0.98,,915.212,14.5121
Kepler-1540 b,2,0,2016,125.4131177,2.49,6.76,266,0.69,0.74,,244.96,14.0831
Kepler-1541 b,1,0,2016,8.40691199,1.16,1.65,1048,0.81,0.86,,416.692,13.7908
Kepler-1542 b,1,0,2016,3.95116882,0.76,0.363,1160,0.99,0.94,,399.114,12.5876
Kepler-1542 c,1,0,2016,2.89223021,0.65,0.208,1287,0.99,0.94,,399.114,12.5876
Kepler-1542 d,1,0,2016,5.99273738,0.87,0.59,1010,0.99,0.94,,399.114,12.5876
Kepler-1542 e,1,0,2016,5.10115756,0.76,0.363,1065,0.99,0.94,,399.114,12.5876
Kepler-1543 b,1,0,2016,6.96710269,2.71,7.8,1774,1.65,1.39,35,921.784,13.4193
Kepler-1544 b,1,0,2016,168.811174,1.78,3.82,269,0.74,0.81,,335.09,14.039
Kepler-1545 b,1,0,2016,163.692349,2.7,7.75,274,0.8,0.84,,729.964,15.0334
Kepler-1546 b,1,0,2016,19.5974971,3.13,9.96,671,0.93,0.95,,931.956,15.368
Kepler-1547 b,1,0,2016,0.69297968,0.9,0.666,3186,1.18,1.12,,674.695,13.4085
Kepler-1548 b,1,0,2016,124.828679,2.64,7.46,350,0.97,0.99,,872.279,15.2455
Kepler-1549 b,1,0,2016,214.886545,2.57,7.13,286,0.84,0.88,,803.052,15.1516
Kepler-155 b,1,0,2014,5.931194,2.09,5.02,614,0.62,0.64,,293.499,14.24
Kepler-155 c,1,0,2014,52.661793,2.24,5.65,286,0.62,0.64,,293.499,14.24
Kepler-1550 b,1,0,2016,225.582809,3.02,9.38,348,1.11,1.07,,1179.01,14.8841
Kepler-1551 b,1,0,2016,24.4973698,2.66,7.56,722,1.22,1.14,,1463.72,15.0975
Kepler-1552 b,1,0,2016,184.771853,2.47,6.66,268,0.78,0.85,,769.096,14.9308
Kepler-1553 b,1,0,2016,4.24261881,1.15,1.6,926,0.81,0.85,,692.594,14.9914
Kepler-1554 b,1,0,2016,198.088774,2.9,8.75,288,0.81,0.84,,946.847,15.7147
Kepler-1555 b,1,0,2016,8.10501635,1.61,3.22,959,1.06,1.04,,2013.27,15.3259
Kepler-1556 b,1,0,2016,8.82713457,1.96,4.5,797,0.95,0.97,,944.54,15.2978
Kepler-1557 b,1,0,2016,3.74032496,1.53,2.96,1287,1.17,1.11,,1380.16,15.2987
Kepler-1558 b,1,0,2016,3.50470358,0.68,0.244,1019,0.79,0.83,,325.737,13.5998
Kepler-1559 b,1,0,2016,0.97191543,0.72,0.299,1609,0.82,0.86,,614.827,14.488
Kepler-156 b,1,0,2014,4.973456,2.3,5.9,867,0.81,0.84,,443.483,14.1564
Kepler-156 c,1,0,2014,15.906801,2.55,7.04,588,0.81,0.84,,443.483,14.1564
Kepler-1560 b,1,0,2016,3.03195744,0.89,0.64,1269,1.02,1.02,,502.497,13.3846
Kepler-1561 b,1,0,2016,1.00520701,1.09,1.32,1682,1.11,1.07,,839.076,14.648
Kepler-1562 b,1,0,2016,64.2737752,3.55,12.3,554,1.05,1.02,,2060.72,15.2729
Kepler-1563 b,1,0,2016,3.43276598,0.75,0.347,1134,0.99,1,,616.697,13.5682
Kepler-1564 b,1,0,2016,18.0540381,1.47,2.76,635,0.9,0.93,,908.805,14.9531
Kepler-1565 b,1,0,2016,1.53818844,1.19,1.81,1234,0.73,0.76,,629.93,15.4317
Kepler-1566 b,1,0,2016,0.53991524,0.79,0.418,1871,0.81,0.84,,466.586,14.3122
Kepler-1567 b,1,0,2016,153.979578,2.73,7.9,330,0.93,0.95,,1206.11,15.6322
Kepler-1568 b,1,0,2016,20.925392,1.3,2.24,729,1.19,1.09,,916.313,13.9451
Kepler-1569 b,1,0,2016,5.79180156,1.68,3.46,1222,1.4,1.25,,945.454,13.9323
Kepler-157 b,1,0,2014,1.732342,1.32,2.3,1546,1.04,1.02,,773.713,14.0374
Kepler-157 c,1,0,2014,13.5405,2.24,5.65,779,1.04,1.02,,773.713,14.0374
Kepler-157 d,1,0,2016,7.02573474,1.46,2.73,969,1.03,1.02,,773.713,14.0374
Kepler-1570 b,1,0,2016,26.548955,1.07,1.24,836,0.89,0.92,,918.995,13.9702
Kepler-1571 b,1,0,2016,3.38555488,1.52,2.92,1476,1.39,1.23,,675.303,13.77
Kepler-1572 b,1,0,2016,5.49548621,0.94,0.779,1293,0.95,0.97,,946.602,13.7175
Kepler-1573 b,1,0,2016,2.6157554,1.2,1.87,1379,1,1.01,,1455.36,15.1693
Kepler-1574 b,1,0,2016,6.9424334,1.29,2.21,1003,1.08,1.06,,1384.16,15.0937
Kepler-1575 b,1,0,2016,2.55314213,1.31,2.27,1312,0.92,0.95,,1246.92,15.4185
Kepler-1576 b,1,0,2016,6.98471973,1.04,1.12,1059,1.06,1.05,,460.91,13.3354
Kepler-1577 b,1,0,2016,6.30560247,1.13,1.51,1125,0.74,0.78,,510.029,15.0571
Kepler-1578 b,1,0,2016,1.45088691,1.04,1.12,1700,0.86,0.9,,1064.05,15.3281
Kepler-1579 b,1,0,2016,0.84990789,0.84,0.52,1139,0.7,0.75,,466,15.2481
Kepler-158 b,1,0,2014,16.709184,2.12,5.14,500,0.62,0.66,,315.177,14.4165
Kepler-158 c,1,0,2014,28.551383,1.9,4.27,418,0.62,0.66,,315.177,14.4165
Kepler-1580 b,1,0,2016,56.6449279,2.11,5.1,733,2.15,1.47,,1002.02,12.5755
Kepler-1581 b,1,0,2016,6.28385491,0.8,0.437,1108,1.23,1.12,,493.175,12.3525
Kepler-1582 b,1,0,2016,4.83817712,1.49,2.83,354,0.3,0.28,,78.8906,16.4142
Kepler-1583 b,1,0,2016,9.32807355,0.6,0.156,788,0.91,0.94,,403.933,12.8414
Kepler-1584 b,1,0,2016,13.3997099,1.61,3.22,886,1.13,1.1,,1416.31,14.8844
Kepler-1585 b,1,0,2016,3.5827463,1.79,3.86,1064,0.91,0.94,,944.465,15.9772
Kepler-1586 b,1,0,2016,15.6049212,1.52,2.92,1013,1.75,1.45,,552.55,13.0556
Kepler-1587 b,1,0,2016,9.4060467,1.33,2.33,981,1.22,1.08,,1026.48,14.0315
Kepler-1588 b,1,0,2016,7.84931739,0.76,0.363,925,0.99,0.96,,924.141,13.821
Kepler-1589 b,1,0,2016,0.99166527,1.09,1.32,2102,1.25,1.18,,1513.14,14.9651
Kepler-159 b,1,0,2014,10.139623,2.38,6.26,447,0.66,0.63,,373.744,14.8882
Kepler-159 c,1,0,2014,43.595792,3.41,11.5,275,0.66,0.63,,373.744,14.8882
Kepler-1590 b,1,0,2016,7.61760804,1.14,1.55,1020,1.16,1.11,,771.152,14.077
Kepler-1591 b,1,0,2016,8.18504949,1.27,2.15,892,1.16,1.1,,1419.58,14.6583
Kepler-1592 b,1,0,2016,3.05710069,1.54,2.99,1202,1.28,1.18,,1639.47,14.7857
Kepler-1593 b,1,0,2016,174.509835,3.17,10.2,260,0.77,0.81,,638.249,15.8836
Kepler-1594 b,1,0,2016,2.71603809,1.06,1.2,1360,1.08,1.06,,976.868,14.7415
Kepler-1595 b,1,0,2016,4.56380468,1.23,2.04,980,0.8,0.84,,845.022,15.4006
Kepler-1596 b,1,0,2016,66.373379,1.9,4.27,471,0.92,0.95,,2146.23,15.3662
Kepler-1597 b,1,0,2016,2.94654179,1.06,1.2,1497,1.39,1.25,,1221.05,14.1152
Kepler-1598 b,1,0,2016,4.34195123,0.95,0.809,1236,1.09,1.07,,619.862,13.8135
Kepler-1599 b,1,0,2016,122.363553,1.62,3.26,407,0.99,0.99,,1328.2,14.9023
Kepler-16 b,2,0,2011,228.776,8.449,105.833,,0.65,0.69,,75.0852,11.7472
Kepler-160 b,1,0,2014,4.309397,1.715,3.59,1134,1.12,0.97,,937.013,14.616
Kepler-160 c,1,0,2014,13.699429,3.76,13.6,771,1.12,0.97,,937.013,14.616
Kepler-160 d,1,0,2020,30,,100,,1.12,0.97,,937.013,14.616
Kepler-1600 b,1,0,2016,386.370548,3.13,9.96,209,0.82,0.86,,1030.81,15.8138
Kepler-1600 c,1,0,2021,7.29804993,1.942,4.43,786,0.83,0.82,,1030.81,15.8138
Kepler-1601 b,1,0,2016,2.20921951,0.82,0.477,1507,1.07,1.04,,644.456,13.6782
Kepler-1602 b,1,0,2016,11.17931605,1.34,2.36,1159,1.36,1.22,,629.804,13.3012
Kepler-1603 b,1,0,2016,2.27163926,1.29,2.21,1522,1.31,1.21,,2712.58,15.3397
Kepler-1604 b,1,0,2016,0.68368426,1.41,2.57,2023,0.76,0.81,,541.189,14.8989
Kepler-1605 b,1,0,2016,85.7565495,1.08,1.28,528,0.82,0.86,,546.23,12.4129
Kepler-1606 b,1,0,2016,196.435224,2.07,4.94,324,0.86,0.9,,831.287,15.1062
Kepler-1607 b,1,0,2016,13.6473676,0.92,0.721,913,1.21,1.14,,1286.1,13.8751
Kepler-1608 b,1,0,2016,16.4735686,1.73,3.64,612,0.72,0.75,,832,15.8947
Kepler-1609 b,1,0,2016,114.34219,2.22,5.56,429,1.27,1.18,,1826.04,14.9366
Kepler-161 b,1,0,2014,4.921355,2.12,12.1,868,0.81,0.86,,434.632,14.1922
Kepler-161 c,1,0,2014,7.06424,2.05,11.8,769,0.81,0.86,,434.632,14.1922
Kepler-1610 b,1,0,2016,8.70181574,1.61,3.22,750,0.87,0.91,,864.331,15.8137
Kepler-1610 c,1,0,2023,44.9851885,2.09,5.02,433,0.8,0.83,,864.331,15.8137
Kepler-1611 b,1,0,2016,5.1762429,0.81,0.457,1243,0.93,0.94,,908.444,14.4116
Kepler-1612 b,1,0,2016,3.91795101,1.03,1.08,1030,0.94,0.96,,764.726,14.7157
